feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,label
1,10,60.0,0.0,40.02,0.0,1,0,0,0,-2,False,False,False,False,False,True,False,False,True,False,False
1,24,16.66666667,0.0,58.19,0.0,1,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False
1,37,29.72972973,5.405405405,40.0,0.0,1,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False
1,42,9.523809524,4.761904762,112.42,0.123287671,1,1,0,73,-30,False,False,False,False,False,True,False,False,True,False,False
1,15,40.0,13.33333333,31.0,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
0,4,75.0,25.0,40.0,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
1,38,71.05263158,15.78947368,49.55,0.0,1,1,1,0,-60,False,True,False,False,False,False,False,False,False,False,True
1,49,16.32653061,2.040816327,92.73,0.115646259,0,0,0,588,-221,False,False,False,False,True,False,False,False,False,True,False
1,20,20.0,0.0,45.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
0,0,0.0,0.0,112.52,0.086419753,0,0,0,324,-5,False,False,False,False,True,False,False,False,True,False,False
1,45,2.222222222,0.0,104.46,0.0,0,0,0,0,-33,False,False,False,False,False,False,True,False,True,False,False
1,40,17.5,2.5,227.84,0.055555556,1,0,0,90,0,False,True,False,False,False,False,False,False,False,False,True
1,31,0.0,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
0,0,0.0,0.0,66.7,0.0,0,0,0,0,-354,True,False,False,False,False,False,False,False,True,False,False
1,38,7.894736842,7.894736842,46.67,0.5,1,0,0,4,-23,False,False,False,False,False,True,False,False,False,False,True
1,42,33.33333333,0.0,100.25,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False
1,45,0.0,0.0,47.17,0.00867052,0,0,0,346,-3,False,False,False,False,False,True,False,False,True,False,False
1,6,83.33333333,16.66666667,42.82,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
1,11,18.18181818,9.090909091,40.02,0.0,1,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False
1,24,95.83333333,0.0,87.33,0.0,1,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False
1,16,0.0,0.0,51.29,0.0,0,0,0,0,-4,False,True,False,False,False,False,False,False,True,False,False
0,0,0.0,0.0,47.25,0.0,0,0,0,0,-6,False,False,False,False,True,False,False,False,False,False,True
1,37,78.37837838,2.702702703,100.79,0.111111111,1,0,0,18,-212,False,False,False,False,False,True,False,False,True,False,False
1,31,0.0,0.0,65.57,0.0,1,1,0,0,0,False,False,False,False,False,False,True,False,False,True,False
1,39,71.79487179,5.128205128,51.43,0.14,1,0,0,50,-68,True,False,False,False,False,False,False,False,True,False,False
1,45,0.0,0.0,90.3,0.0,1,0,0,0,-11,False,False,False,False,False,True,False,True,False,False,False
1,26,69.23076923,0.0,52.06,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
0,6,33.33333333,0.0,40.02,0.0,1,1,0,0,0,False,False,True,False,False,False,False,False,False,False,True
1,43,20.93023256,11.62790698,82.66,0.0525547445255474,0,0,0,685,-173,False,False,False,False,False,True,False,False,True,False,False
1,29,37.93103448,0.0,57.12,0.230769231,1,0,0,13,0,True,False,False,False,False,False,False,False,True,False,False
1,48,10.41666667,4.166666667,67.89,0.087344029,1,0,0,561,0,False,False,False,False,False,True,False,False,False,True,False
0,7,85.71428571,0.0,40.0,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
1,43,6.976744186,0.0,79.32,0.0,1,0,0,0,-30,False,False,False,False,False,True,False,False,False,True,False
1,47,4.255319149,4.255319149,145.51,0.045685279,1,0,0,197,-4,False,True,False,False,False,False,False,False,True,False,False
1,26,46.15384615,23.07692308,33.76,0.153846154,1,0,0,13,0,False,False,False,False,False,True,False,False,True,False,False
1,42,21.42857143,4.761904762,47.52,0.009459459,1,0,0,740,-90,False,False,False,False,True,False,False,False,False,True,False
0,8,37.5,0.0,55.68,0.0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False
1,43,30.23255814,20.93023256,47.24,0.0076687116564417,0,0,0,652,0,False,False,False,False,True,False,False,False,False,True,False
1,16,0.0,0.0,40.44,0.375,1,0,0,8,-12,False,False,False,False,True,False,False,False,False,True,False
1,53,35.8490566,9.433962264,52.88,0.126315789473684,1,1,0,190,-21,True,False,False,False,False,False,False,False,True,False,False
1,45,4.444444444,0.0,66.86,0.0,1,0,0,0,-23,False,False,False,False,False,False,True,False,True,False,False
1,47,0.0,0.0,139.19,0.043859649,1,0,0,114,0,False,False,True,False,False,False,False,True,False,False,False
0,6,100.0,16.66666667,40.02,0.0,1,1,0,0,0,True,False,False,False,False,False,False,False,True,False,False
1,5,80.0,40.0,40.02,0.0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
1,39,2.564102564,0.0,79.09,0.050359712,1,0,0,139,0,False,False,False,False,False,False,True,False,False,True,False
1,47,14.89361702,2.127659574,35.7,0.065420561,0,0,0,107,-7,True,False,False,False,False,False,False,False,True,False,False
0,0,0.0,0.0,21.15,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
1,40,35.0,10.0,62.32,0.032292788,0,0,0,929,-264,False,False,False,False,False,False,True,False,False,True,False
1,45,26.66666667,6.666666667,75.99,0.0056577086280056,1,0,0,707,-5,False,False,False,False,False,True,False,False,True,False,False
1,6,83.33333333,50.0,121.88,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
0,0,0.0,0.0,42.98,0.057142857,0,0,0,35,35,False,False,False,False,True,False,False,False,False,False,True
1,32,9.375,3.125,39.97,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
1,41,12.19512195,2.43902439,55.55,0.0,0,0,0,0,-10,False,False,False,False,False,False,True,False,True,False,False
0,1,0.0,0.0,121.24,0.082423039,1,0,0,1007,-295,False,True,False,False,False,False,False,False,False,True,False
1,32,43.75,12.5,38.5,0.0,1,0,0,0,-28,False,True,False,False,False,False,False,False,False,False,True
1,43,4.651162791,4.651162791,130.42,0.0,0,0,0,0,-299,False,False,False,False,True,False,False,False,True,False,False
1,37,18.91891892,8.108108108,46.17,0.0,1,0,0,0,-22,False,False,False,False,False,True,False,False,False,False,True
1,32,84.375,12.5,54.94,0.026666667,1,0,0,150,-44,False,False,False,False,False,True,False,False,False,True,False
1,29,13.79310345,3.448275862,39.97,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1,43,16.27906977,6.976744186,40.0,0.0,1,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False
1,18,88.88888889,16.66666667,31.0,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True
1,40,40.0,0.0,51.25,0.0,0,0,0,0,-205,False,False,False,False,True,False,False,False,True,False,False
1,47,2.127659574,0.0,138.56,0.024691358,0,0,0,162,-19,False,True,False,False,False,False,False,False,True,False,False
1,31,6.451612903,3.225806452,46.64,0.060606061,1,0,0,33,-39,False,False,False,False,True,False,False,False,False,True,False
1,36,30.55555556,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True
0,0,0.0,0.0,29.41,0.038043478,0,0,0,184,-23,True,False,False,False,False,False,False,False,False,True,False
0,0,0.0,0.0,51.38,0.0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
0,0,0.0,0.0,79.86,0.0384615384615385,1,0,0,104,-429,False,False,False,False,False,False,True,False,False,True,False
1,44,90.90909091,4.545454545,115.64,0.0308641975308642,0,0,0,324,-27,False,False,False,False,False,True,False,True,False,False,False
1,41,51.2195122,0.0,107.46,0.19047619,0,0,0,42,-295,False,False,False,False,False,False,True,False,True,False,False
1,46,28.26086957,10.86956522,169.57,0.003381234,0,0,0,1183,-2,False,False,False,False,False,True,False,False,False,True,False
1,46,8.695652174,6.52173913,87.49,0.039473684,0,0,0,380,0,False,False,False,False,False,False,True,False,False,True,False
1,23,47.82608696,4.347826087,42.98,0.0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
1,41,21.95121951,0.0,55.83,0.0,0,0,0,0,-695,False,True,False,False,False,False,False,False,False,True,False
0,1,100.0,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
1,8,25.0,0.0,45.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
0,28,32.14285714,0.0,40.02,0.0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True
1,35,62.85714286,5.714285714,56.19,0.133333333,1,0,0,15,-8,False,False,False,False,False,True,False,False,False,True,False
0,0,0.0,0.0,70.75,0.0,0,0,0,0,-49,True,False,False,False,False,False,False,False,False,True,False
1,23,21.73913043,0.0,40.0,0.0,1,1,0,0,-23,False,False,False,False,False,True,False,True,False,False,False
1,31,6.451612903,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
1,22,54.54545455,50.0,35.73,0.235294117647059,1,1,0,17,0,False,True,False,False,False,False,False,False,True,False,False
1,16,0.0,0.0,53.37,0.0,0,0,0,0,-3,False,False,False,False,False,True,False,False,False,True,False
1,16,0.0,0.0,50.4,0.025316456,0,0,0,79,0,False,False,False,False,False,True,False,False,False,True,False
1,10,40.0,10.0,40.02,0.0,1,0,1,0,0,False,False,False,False,False,True,False,False,False,False,True
1,9,55.55555556,22.22222222,78.8,0.0,1,0,0,0,-4,False,False,False,False,False,False,True,True,False,False,False
1,45,0.0,0.0,78.63,0.0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
1,27,11.11111111,0.0,55.19,0.0,1,0,0,0,-6,False,False,False,False,False,False,True,False,False,False,True
1,15,60.0,13.33333333,35.0,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True
1,33,9.090909091,0.0,43.44,0.142857143,0,0,0,14,-95,False,False,False,False,False,True,False,False,False,False,True
1,44,0.0,0.0,94.21,0.0,1,0,0,0,-5,False,True,False,False,False,False,False,False,True,False,False
0,6,66.66666667,33.33333333,31.52,0.0,0,0,0,0,-9,False,False,False,False,False,False,True,False,True,False,False
1,44,38.63636364,6.818181818,56.49,0.010893246,0,0,0,918,0,False,True,False,False,False,False,False,False,False,True,False
1,48,6.25,2.083333333,65.88,0.020512821,0,0,0,195,-22,False,False,False,False,True,False,False,False,True,False,False
0,2,0.0,0.0,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1,33,24.24242424,0.0,60.03,0.117647059,0,0,0,34,39,False,False,False,True,False,False,False,False,False,True,False
1,18,0.0,0.0,57.47,0.03539823,0,0,0,113,0,False,False,False,False,False,True,False,False,False,True,False
1,16,0.0,0.0,91.76,0.030769231,0,0,0,65,-122,False,False,False,False,True,False,False,False,True,False,False
1,31,96.77419355,0.0,95.86,0.017513135,0,0,0,571,0,False,False,False,False,True,False,False,False,False,True,False
1,27,37.03703704,22.22222222,40.25,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
1,32,96.875,9.375,51.38,0.0,1,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False
1,43,2.325581395,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
1,16,0.0,0.0,44.45,0.013824885,0,0,0,217,-15,False,False,False,False,False,True,False,False,False,True,False
0,0,0.0,0.0,46.24,0.133333333333333,0,0,0,15,-2,False,False,False,False,False,True,False,False,True,False,False
1,17,11.76470588,5.882352941,31.0,0.0,1,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False
1,7,100.0,14.28571429,57.33,0.0,1,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False
1,45,0.0,0.0,105.25,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
1,49,14.28571429,8.163265306,135.14,0.0,0,0,0,0,-244,True,False,False,False,False,False,False,False,True,False,False
1,44,6.818181818,4.545454545,52.31,0.0,0,0,0,0,-2,True,False,False,False,False,False,False,False,True,False,False
1,29,0.0,0.0,39.97,0.0,1,1,0,0,0,False,False,False,False,False,False,True,False,True,False,False
1,6,50.0,0.0,59.17,0.0,1,1,0,0,0,False,False,False,False,False,True,False,False,False,True,False
1,42,4.761904762,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
1,31,51.61290323,3.225806452,233.55,0.1,0,0,0,50,-375,False,True,False,False,False,False,False,False,True,False,False
1,29,6.896551724,3.448275862,40.2,0.0,1,1,0,0,0,False,False,False,False,False,False,True,False,False,True,False
0,7,14.28571429,14.28571429,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1,40,12.5,5.0,69.66,0.285714286,1,0,0,7,-32,False,True,False,False,False,False,False,False,False,False,True
0,8,12.5,0.0,30.05,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
0,1,100.0,100.0,20.74,0.0,1,0,0,0,-60,False,True,False,False,False,False,False,False,False,False,True
1,16,0.0,0.0,67.35,0.0,0,0,0,0,-4,True,False,False,False,False,False,False,False,False,True,False
1,14,71.42857143,28.57142857,40.0,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True
0,0,0.0,0.0,36.28,0.0,0,0,0,0,-11,False,False,False,False,True,False,False,False,True,False,False
1,14,21.42857143,0.0,51.48,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
1,45,0.0,0.0,6.13,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
1,50,4.0,0.0,69.29,0.032171582,0,0,0,373,-429,True,False,False,False,False,False,False,False,False,True,False
0,0,0.0,0.0,131.08,0.0,0,0,0,0,-18,True,False,False,False,False,False,False,False,False,True,False
1,73,43.83561644,16.43835616,94.79,0.101476014760148,0,1,1,542,33,False,False,False,False,True,False,False,False,False,False,True
0,0,0.0,0.0,83.18,0.142857143,0,0,0,14,-11,False,True,False,False,False,False,False,False,True,False,False
1,52,1.923076923,1.923076923,32.65,0.2,1,0,0,15,-22,False,False,False,False,False,True,False,False,False,False,True
0,2,50.0,50.0,40.0,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
0,0,0.0,0.0,100.33,0.053763441,1,0,0,93,-1,False,False,False,False,True,False,False,False,True,False,False
0,0,0.0,0.0,84.94,0.0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False
1,34,0.0,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
1,49,8.163265306,2.040816327,104.26,0.092421442,1,0,0,1082,-16,False,False,False,False,False,True,False,False,False,True,False
1,48,10.41666667,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
1,45,2.222222222,0.0,49.67,0.00477327,0,0,0,419,-3,False,False,False,False,True,False,False,False,True,False,False
1,30,10.0,6.666666667,46.12,0.071428571,1,0,0,28,-9,False,True,False,False,False,False,False,False,False,True,False
1,50,26.0,6.0,90.07,0.034246575,1,0,1,146,0,False,False,False,False,False,True,False,True,False,False,False
1,19,52.63157895,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
1,42,4.761904762,2.380952381,41.99,0.142857143,1,0,0,14,-2,False,False,False,False,False,True,False,False,True,False,False
1,44,20.45454545,9.090909091,106.05,0.0,1,0,0,0,-2,True,False,False,False,False,False,False,False,True,False,False
1,29,3.448275862,0.0,29.74,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
1,30,23.33333333,13.33333333,80.14,0.0,1,0,0,0,-18,False,False,False,False,False,False,True,False,False,False,True
1,38,63.15789474,5.263157895,93.07,0.0084210526315789,0,0,0,475,0,False,False,False,False,False,False,True,False,True,False,False
1,44,18.18181818,11.36363636,31.79,0.0,0,0,0,0,-22,False,False,False,False,False,True,False,False,False,False,True
0,0,0.0,0.0,23.72,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
0,0,0.0,0.0,55.34,0.0,1,0,0,0,-4,False,False,False,False,False,True,False,False,False,True,False
1,16,0.0,0.0,53.81,0.0,0,0,0,0,-10,False,False,False,False,False,False,True,False,False,True,False
1,36,11.11111111,5.555555556,50.69,0.111111111,1,0,0,36,-14,False,False,False,True,False,False,False,False,False,False,True
0,5,20.0,0.0,72.08,0.0,0,0,0,0,-180,False,True,False,False,False,False,False,False,True,False,False
1,38,5.263157895,0.0,40.0,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
1,32,12.5,3.125,54.41,0.0,0,0,0,0,-15,False,False,False,False,False,False,True,False,False,True,False
0,9,44.44444444,0.0,213.52,0.150631681243926,1,1,0,1029,-197,False,False,False,False,False,False,True,False,False,True,False
1,24,8.333333333,4.166666667,35.0,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
0,33,48.48484848,12.12121212,58.2,0.005769231,0,0,0,520,-2,False,True,False,False,False,False,False,False,False,True,False
1,40,27.5,2.5,53.15,0.0118577075098814,0,0,0,253,-400,False,False,False,False,False,True,False,False,False,True,False
1,39,15.38461538,2.564102564,92.11,0.0,1,1,0,0,-40,False,True,False,False,False,False,False,False,True,False,False
1,11,18.18181818,0.0,40.25,0.0,1,1,0,0,0,True,False,False,False,False,False,False,False,True,False,False
0,1,100.0,0.0,271.65,0.0498034076015727,0,0,0,763,-47,False,False,False,False,True,False,False,False,True,False,False
1,24,8.333333333,4.166666667,79.53,0.0,1,0,0,0,-27,False,False,False,False,False,True,False,False,False,False,True
1,37,43.24324324,0.0,48.81,0.015957447,0,0,0,188,0,False,False,False,False,False,True,False,False,True,False,False
0,0,0.0,0.0,48.18,0.112195122,1,0,0,205,-854,False,False,False,False,False,False,True,False,False,True,False
1,24,12.5,4.166666667,35.0,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
1,7,85.71428571,28.57142857,31.0,0.0,1,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False
1,43,11.62790698,4.651162791,40.02,0.0,1,0,0,0,-1,False,True,False,False,False,False,False,False,False,True,False
1,46,6.52173913,2.173913043,90.01,0.0041928721174004,0,0,0,954,-3,False,True,False,False,False,False,False,False,False,True,False
1,6,83.33333333,33.33333333,35.0,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
0,16,6.25,6.25,49.39,0.1,0,0,0,20,-20,False,False,False,False,False,False,True,False,True,False,False
1,27,48.14814815,7.407407407,17.38,0.0,1,0,0,0,-8,False,False,False,False,False,True,False,False,False,False,True
1,44,9.090909091,2.272727273,18.86,0.0,1,0,0,0,-37,False,False,False,False,True,False,False,False,True,False,False
1,46,26.08695652,6.52173913,96.06,0.01744186,0,0,0,516,-1,False,False,False,False,True,False,False,False,False,True,False
1,26,65.38461538,30.76923077,64.75,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True
0,0,0.0,0.0,56.31,0.016806723,0,0,0,119,-120,False,False,False,False,False,True,False,False,False,True,False
1,25,28.0,16.0,35.0,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
1,9,11.11111111,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
1,30,80.0,6.666666667,107.55,0.0,1,0,0,0,-1,False,False,False,False,False,False,True,False,True,False,False
0,0,0.0,0.0,52.52,0.125,0,0,0,32,-66,False,False,False,False,False,True,False,False,False,True,False
0,0,0.0,0.0,23.6,0.0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False
1,33,18.18181818,15.15151515,32.24,0.0,1,0,0,0,-21,False,False,False,False,False,True,False,False,False,False,True
1,54,11.11111111,1.851851852,84.13,0.008443908,0,0,0,829,-115,True,False,False,False,False,False,False,False,False,True,False
0,1,100.0,100.0,40.25,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1,52,9.615384615,1.923076923,23.52,0.123188405797101,1,1,1,138,-5,False,True,False,False,False,False,False,False,False,False,True
1,43,32.55813953,16.27906977,48.87,0.056074766,0,1,0,107,-214,False,False,False,False,False,True,False,False,False,False,True
0,1,100.0,100.0,40.02,0.0,1,1,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1,29,10.34482759,0.0,53.16,0.0,1,0,0,0,-1,False,True,False,False,False,False,False,False,False,True,False
0,12,8.333333333,8.333333333,132.52,0.007880911,0,0,0,1142,-26,False,True,False,False,False,False,False,False,False,True,False
1,39,17.94871795,10.25641026,89.04,0.0,1,0,0,0,-35,False,False,False,False,False,True,False,False,True,False,False
1,24,83.33333333,0.0,45.95,0.0,1,0,0,0,-36,False,False,False,False,False,False,True,False,False,True,False
1,32,9.375,6.25,39.94,0.0,1,0,0,0,-1,False,False,False,False,False,True,False,False,False,False,True
1,48,22.91666667,6.25,75.83,0.08490566,1,0,0,106,-5,False,False,False,False,True,False,False,False,False,False,True
1,15,66.66666667,13.33333333,35.0,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
1,27,59.25925926,25.92592593,30.38,0.056603774,1,1,0,53,0,False,False,False,False,False,True,False,False,True,False,False
0,11,9.090909091,9.090909091,56.61,0.125703564727955,0,1,1,533,35,False,False,False,False,True,False,False,False,False,False,True
1,35,11.42857143,5.714285714,78.65,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
1,32,18.75,9.375,193.62,0.050847458,1,0,0,59,-8,False,False,False,False,False,False,True,False,False,False,True
1,40,10.0,2.5,79.03,0.0,1,0,0,0,-16,False,False,False,False,False,True,False,True,False,False,False
1,45,4.444444444,2.222222222,58.9,0.085714286,1,0,0,35,-9,False,False,False,False,False,False,True,False,True,False,False
1,36,8.333333333,2.777777778,98.63,0.153846154,1,0,0,13,-21,False,False,False,False,False,False,True,False,False,False,True
1,34,14.70588235,2.941176471,40.25,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
1,41,34.14634146,9.756097561,130.66,0.034883721,0,0,0,258,-47,False,True,False,False,False,False,False,False,False,True,False
1,31,16.12903226,3.225806452,40.02,0.0,1,1,0,0,0,False,False,False,False,False,True,False,False,True,False,False
1,45,2.222222222,0.0,55.84,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
1,19,42.10526316,21.05263158,73.41,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
1,40,15.0,0.0,40.86,0.0,1,0,0,0,-17,False,False,True,False,False,False,False,True,False,False,False
1,29,17.24137931,6.896551724,73.35,0.0,1,1,0,0,0,False,False,False,False,True,False,False,False,True,False,False
1,45,2.222222222,2.222222222,24.22,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
1,44,20.45454545,0.0,43.54,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
1,44,18.18181818,11.36363636,58.22,0.037037037,1,0,0,54,-11,False,False,False,False,False,True,False,False,True,False,False
0,0,0.0,0.0,52.59,0.0,0,0,0,0,-775,True,False,False,False,False,False,False,False,False,True,False
1,22,40.90909091,0.0,40.02,0.0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
1,38,13.15789474,7.894736842,30.92,0.0,1,0,0,0,-1,False,False,False,False,True,False,False,False,False,False,True
1,35,40.0,25.71428571,37.94,0.042253521,1,1,0,71,0,False,False,False,False,True,False,False,False,True,False,False
1,32,81.25,0.0,58.87,0.017460317,0,0,0,630,-81,False,True,False,False,False,False,False,False,False,True,False
1,35,25.71428571,5.714285714,40.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
1,13,76.92307692,30.76923077,48.43,0.0174216027874564,1,1,0,574,-510,True,False,False,False,False,False,False,False,True,False,False
0,0,0.0,0.0,89.79,0.0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
1,41,2.43902439,0.0,100.16,0.0,1,0,0,0,-2,False,False,False,False,False,True,False,False,False,True,False
0,0,0.0,0.0,64.1,0.036697248,0,0,0,218,0,False,False,False,False,False,False,True,False,False,True,False
1,44,22.72727273,6.818181818,60.75,0.006702413,0,0,0,746,-2,False,False,False,False,True,False,False,False,True,False,False
1,44,20.45454545,0.0,107.46,0.019230769,0,0,0,156,0,False,False,True,False,False,False,False,False,False,False,True
1,41,41.46341463,7.317073171,117.35,0.0165876777251185,0,0,0,844,-102,False,True,False,False,False,False,False,False,False,True,False
1,47,2.127659574,2.127659574,67.95,0.0735009671179884,0,0,0,517,-37,False,False,False,False,True,False,False,False,False,True,False
1,16,0.0,0.0,71.75,0.0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1,41,14.63414634,4.87804878,56.41,0.0,1,0,0,0,-184,False,False,False,False,False,True,False,False,True,False,False
0,0,0.0,0.0,73.87,0.035799523,0,0,0,419,-5,False,False,False,False,False,False,True,False,True,False,False
0,0,0.0,0.0,87.61,0.176470588,0,0,0,17,-234,False,True,False,False,False,False,False,False,True,False,False
1,45,0.0,0.0,29.24,0.0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
1,38,84.21052632,18.42105263,57.88,0.0566037735849057,1,1,0,106,0,False,False,False,False,True,False,False,False,True,False,False
1,39,87.17948718,20.51282051,63.57,0.040268456,0,0,0,149,-92,False,False,False,False,True,False,False,False,False,False,True
1,33,87.87878788,15.15151515,57.39,0.068181818,1,0,0,44,-28,True,False,False,False,False,False,False,False,False,False,True
1,42,0.0,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True
1,22,27.27272727,13.63636364,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
1,6,66.66666667,33.33333333,40.02,0.0,1,1,0,0,-2,False,False,False,False,True,False,False,False,True,False,False
0,2,100.0,0.0,74.49,0.2,1,0,0,10,-1,False,False,False,False,True,False,False,False,True,False,False
0,1,100.0,0.0,51.26,0.0,1,0,0,0,-10,False,False,False,False,True,False,False,False,False,False,True
1,45,0.0,0.0,89.13,0.0,1,0,0,0,-15,False,False,True,False,False,False,False,True,False,False,False
1,25,88.0,24.0,72.1,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
1,36,25.0,5.555555556,29.72,0.0,1,0,0,0,-34,False,True,False,False,False,False,False,False,False,False,True
1,46,8.695652174,0.0,92.11,1.0,0,0,0,7,-502,False,False,False,False,False,False,True,False,False,True,False
1,52,28.84615385,15.38461538,110.12,0.0347155255544841,0,0,1,1037,-21,False,True,False,False,False,False,False,False,True,False,False
1,36,0.0,0.0,36.41,0.153846153846154,0,0,0,13,39,False,False,False,True,False,False,False,False,False,False,True
1,30,20.0,3.333333333,61.82,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
1,37,16.21621622,13.51351351,100.7,0.0,1,0,0,0,-4,True,False,False,False,False,False,False,False,True,False,False
1,36,2.777777778,2.777777778,55.2,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
1,30,3.333333333,0.0,88.22,0.0,1,0,0,0,-38,False,False,False,False,True,False,False,False,False,True,False
1,18,0.0,0.0,98.21,0.014184397,1,0,0,282,-1,False,False,False,False,False,False,True,False,True,False,False
1,42,0.0,0.0,39.97,0.0,0,1,0,0,-299,False,False,False,False,True,False,False,False,True,False,False
0,0,0.0,0.0,35.06,0.034246575,0,0,0,146,0,False,False,False,False,False,True,False,False,False,True,False
1,36,50.0,0.0,62.5,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
1,18,0.0,0.0,88.14,0.134715026,0,0,0,193,0,False,False,False,False,False,True,False,False,False,True,False
1,16,0.0,0.0,2.75,0.0,0,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
